The situation in the Middle East (see S/7913, S/7923, S/7976, S/8000, S/8048, S/8066, S/8215, S/8242, S/8252, S/8269, S/8502, S/8525, S/8534, S/8564, S/8575, S/8584, S/8595, S/8747, S/8753, S/8807, S/8815, S/8828, S/8836, S/8885, S/8896, S/8960, S/9123, S/9135, S/9319, S/9382, S/9395, S/9406, S/9427 and Corr.1, S/9449, S/9452, S/9805, S/9812, S/9930, S/10327, S/10341, S/10554, S/10557, S/10703, S/10721, S/10729, S/10743, S/10770/Add.4, S/10855/Add.15, 16, 23, 24, 29, 30, 33, 41, 43 and 44; S/11185/Add.14-16, 21, 42/Rev.1 and 47; S/11593/Add.15, 21, 29, 42 and 49; S/11935/Add.21, 42 and 48; S/12269/Add.12, 13, 21, 42 and 48; S/12520/Add.10, 11, 17, 21, 37, 39, 42, 47 and 48; S/13033/Add.2, 16, 19, 21, 23, 34, 47 and 50; S/13737/Add.15, 16, 21, 24-26, 33, 47 and 50; S/14326/Add.10, 11, 20, 24, 28, 29, 47 and 50; S/14840/Add.8, 21-25, 27, 30-33, 37, 42 and 48; S/15560/Add.3, 21, 29, 37, 42, 45, 47 and 48; S/16270/Add.6-8, 15, 20, 21, 34, 35, 40 and 47; S/16880/Add.8-10, 15, 20, 21, 41 and 46; S/17725/Add.2, 15, 21, 28, 35, 38, 43 and 47; S/18570/Add.2, 21, 30 and 47; S/19420/Add.2-4, 18, 19, 22 and Corr.1, 30, 48 and 50; S/20370/Add.4, 12, 16, 21, 30, 32, 37, 44, 46, 47 and 51; S/21100/Add.4, 21, 30 and 47; S/22110/Add.4, 21, 30 and 47; S/23370/Add.4, 7, 21, 30 and 47; S/25070/Add.4, 21, 30 and 48; S/1994/20/Add.3, 20, 29 and 47; S/1995/40/Add.4, 21, 29 and 47; S/1996/15/Add.4, 15, 21, 30 and 47; S/1997/40/Add.4, 21, 30 and 46; S/1998/44/Add.4, 21, 30 and 47; S/1999/25/Add.3, 20, 29 and 46; S/2000/40/Add.4, 15, 20, 21, 24, 29 and 47; S/2001/15/Add.5, 22, 31 and 48; S/2002/30/Add.4, 21, 30 and 50; S/2003/40/Add.4, 25, 30 and 51; S/2004/20/Add.4, 26, 30, 35, 42 and 50; S/2005/15/Add.3, 6, 13, 16, 17, 22-24, 29, 42, 43, 49 and 50; and S/2006/10/Add.3, 4, 10, 12, 15, 19, 23 and 27-31)	0
29. A new Republika Srpska government, led by Milorad Dodik's Alliance of Independent Social Democrats (SNSD), took office in early March.	0
They know who is and who is not honest or qualified.	0
Address: Jabalya Refugee Camp near Al-Fakhoura School	0
38. Directs the Committee to identify possible cases of non-compliance with the measures pursuant to paragraph 1 above and to determine the appropriate course of action on each case, and requests the Chairman, in periodic reports to the Council pursuant to paragraph 46 below, to provide progress reports on the Committee's work on this issue;	1
All of this requires a very determined fight against entrenched informal actors, whose existence is a threat and an obstacle to the full exercise of sovereignty by the Afghan State.	1
"In its letter to MEW of 15 November 1991, Hitachi stated that the ""theoretical value"" of the surplus and scrap pilot cable is KWD 87,038, but sought payment of KWD 76,103 from MEW for the surplus and scrap pilot cable. It is not clear why Hitachi sought payment from MEW of a lower amount than was actually due."	0
However, my delegation notes with regret that the security situation remains a concern.	1
The Government's royalties on these shipments was $55,448.	0
Operating reserve as at 31 December 2009	0
In the opinion of the Secretary-General, these credentials are in order.	0
Responding effectively to the problems refugee and internally displaced women face requires a holistic approach that combines preventive strategies, responses and solutions.	1
While the basic training of the police reserve unit was completed on 23 August, it is estimated that at least three more months of extensive in-service training and supervision will be required.	0
In Item 15.B. 'bare table' means a flat table, or surface, with no fixture or fittings.	0
As the enclosure to the present letter demonstrates, regime forces have been particularly brutal in the city of Raqqa, where they have exploited the cover of United States-led airstrikes on ISIS to slaughter innocent civilians on an unprecedented scale.	1
